Author,Feature,Model,Accuracy,Precision,Recall,F1
MBarlas,TFIDF_Word_3gram,RandomForest,0.2625,0.2,0.125,0.15384615384615385
MBarlas,TFIDF_Word_3gram,SVM,0.3125,0.2727272727272727,0.375,0.3157894736842105
MBarlas,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.0,0.0,0.0
MNHazar,BERT,DecisionTree,0.25416666666666665,0.0625,0.125,0.08333333333333333
MNHazar,BERT,MLP,0.6041666666666666,0.5,0.375,0.42857142857142855
MNHazar,BERT,RandomForest,0.5083333333333333,0.5,0.25,0.3333333333333333
MNHazar,BERT,SVM,0.4125,0.6666666666666666,0.5,0.5714285714285714
MNHazar,BERT,XGBoost,0.4791666666666667,0.375,0.375,0.375
MNHazar,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.5714285714285714,0.5,0.5333333333333333
MNHazar,TFIDF_Char_2gram,MLP,0.9083333333333333,0.7777777777777778,0.875,0.8235294117647058
MNHazar,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,1.0,0.875,0.9333333333333333
MNHazar,TFIDF_Char_2gram,RandomForest,0.8666666666666667,1.0,0.5,0.6666666666666666
MNHazar,TFIDF_Char_2gram,SVM,0.9,0.875,0.875,0.875
MNHazar,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.75,0.75,0.75
MNHazar,TFIDF_Char_3gram,DecisionTree,0.5,0.2222222222222222,0.25,0.23529411764705882
MNHazar,TFIDF_Char_3gram,MLP,0.9083333333333333,1.0,1.0,1.0
MNHazar,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,1.0,0.625,0.7692307692307693
MNHazar,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.875,0.9333333333333333
MNHazar,TFIDF_Char_3gram,SVM,0.8958333333333334,0.875,0.875,0.875
MNHazar,TFIDF_Char_3gram,XGBoost,0.825,1.0,0.875,0.9333333333333333
MNHazar,TFIDF_Word_2gram,DecisionTree,0.2125,0.0,0.0,0.0
MNHazar,TFIDF_Word_2gram,MLP,0.5708333333333333,0.8571428571428571,0.75,0.8
MNHazar,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.6,0.75,0.6666666666666666
MNHazar,TFIDF_Word_2gram,RandomForest,0.45,0.25,0.375,0.3
MNHazar,TFIDF_Word_2gram,SVM,0.5333333333333333,0.75,0.75,0.75
MNHazar,TFIDF_Word_2gram,XGBoost,0.425,0.3,0.375,0.3333333333333333
MNHazar,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.09523809523809523,0.25,0.13793103448275862
MNHazar,TFIDF_Word_3gram,MLP,0.275,0.3333333333333333,0.25,0.2857142857142857
MNHazar,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.21428571428571427,0.375,0.2727272727272727
MNHazar,TFIDF_Word_3gram,RandomForest,0.2625,0.10526315789473684,0.25,0.14814814814814814
MNHazar,TFIDF_Word_3gram,SVM,0.3125,0.25,0.25,0.25
MNHazar,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.1,0.25,0.14285714285714285
MTonbekici,BERT,DecisionTree,0.25416666666666665,0.16666666666666666,0.25,0.2
MTonbekici,BERT,MLP,0.6041666666666666,0.5555555555555556,0.625,0.5882352941176471
MTonbekici,BERT,RandomForest,0.5083333333333333,0.6666666666666666,0.25,0.36363636363636365
MTonbekici,BERT,SVM,0.4125,0.25,0.125,0.16666666666666666
MTonbekici,BERT,XGBoost,0.4791666666666667,0.23076923076923078,0.375,0.2857142857142857
MTonbekici,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.625,0.625,0.625
MTonbekici,TFIDF_Char_2gram,MLP,0.9083333333333333,0.7272727272727273,1.0,0.8421052631578947
MTonbekici,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,1.0,0.125,0.2222222222222222
MTonbekici,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.8888888888888888,1.0,0.9411764705882353
MTonbekici,TFIDF_Char_2gram,SVM,0.9,1.0,1.0,1.0
MTonbekici,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.8333333333333334,0.625,0.7142857142857143
MTonbekici,TFIDF_Char_3gram,DecisionTree,0.5,0.5,0.5,0.5
MTonbekici,TFIDF_Char_3gram,MLP,0.9083333333333333,0.8,1.0,0.8888888888888888
MTonbekici,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,1.0,0.25,0.4
MTonbekici,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,1.0,1.0
MTonbekici,TFIDF_Char_3gram,SVM,0.8958333333333334,0.8888888888888888,1.0,0.9411764705882353
MTonbekici,TFIDF_Char_3gram,XGBoost,0.825,1.0,0.875,0.9333333333333333
MTonbekici,TFIDF_Word_2gram,DecisionTree,0.2125,0.18181818181818182,0.25,0.21052631578947367
MTonbekici,TFIDF_Word_2gram,MLP,0.5708333333333333,0.6666666666666666,0.25,0.36363636363636365
MTonbekici,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.8333333333333334,0.625,0.7142857142857143
MTonbekici,TFIDF_Word_2gram,RandomForest,0.45,0.5,0.5,0.5
MTonbekici,TFIDF_Word_2gram,SVM,0.5333333333333333,0.6666666666666666,0.5,0.5714285714285714
MTonbekici,TFIDF_Word_2gram,XGBoost,0.425,0.2727272727272727,0.375,0.3157894736842105
MTonbekici,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.0,0.0,0.0
MTonbekici,TFIDF_Word_3gram,MLP,0.275,0.0,0.0,0.0
MTonbekici,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.1111111111111111,0.125,0.11764705882352941
MTonbekici,TFIDF_Word_3gram,RandomForest,0.2625,0.0,0.0,0.0
MTonbekici,TFIDF_Word_3gram,SVM,0.3125,0.0,0.0,0.0
MTonbekici,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.1,0.125,0.1111111111111111
NBKaraca,BERT,DecisionTree,0.25416666666666665,0.0,0.0,0.0
NBKaraca,BERT,MLP,0.6041666666666666,0.5,0.375,0.42857142857142855
NBKaraca,BERT,RandomForest,0.5083333333333333,0.4,0.25,0.3076923076923077
NBKaraca,BERT,SVM,0.4125,1.0,0.125,0.2222222222222222
NBKaraca,BERT,XGBoost,0.4791666666666667,0.25,0.25,0.25
NBKaraca,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.2727272727272727,0.375,0.3157894736842105
NBKaraca,TFIDF_Char_2gram,MLP,0.9083333333333333,0.6666666666666666,0.75,0.7058823529411765
NBKaraca,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.4,0.5,0.4444444444444444
NBKaraca,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.6,0.375,0.46153846153846156
NBKaraca,TFIDF_Char_2gram,SVM,0.9,0.6666666666666666,0.5,0.5714285714285714
NBKaraca,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.625,0.625,0.625
NBKaraca,TFIDF_Char_3gram,DecisionTree,0.5,1.0,0.25,0.4
NBKaraca,TFIDF_Char_3gram,MLP,0.9083333333333333,0.7142857142857143,0.625,0.6666666666666666
NBKaraca,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.5,0.375,0.42857142857142855
NBKaraca,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.375,0.5454545454545454
NBKaraca,TFIDF_Char_3gram,SVM,0.8958333333333334,0.625,0.625,0.625
NBKaraca,TFIDF_Char_3gram,XGBoost,0.825,0.8333333333333334,0.625,0.7142857142857143
NBKaraca,TFIDF_Word_2gram,DecisionTree,0.2125,0.0,0.0,0.0
NBKaraca,TFIDF_Word_2gram,MLP,0.5708333333333333,0.16666666666666666,0.125,0.14285714285714285
NBKaraca,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.2,0.125,0.15384615384615385
NBKaraca,TFIDF_Word_2gram,RandomForest,0.45,0.0,0.0,0.0
NBKaraca,TFIDF_Word_2gram,SVM,0.5333333333333333,0.0,0.0,0.0
NBKaraca,TFIDF_Word_2gram,XGBoost,0.425,0.2222222222222222,0.25,0.23529411764705882
NBKaraca,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.0,0.0,0.0
NBKaraca,TFIDF_Word_3gram,MLP,0.275,0.2,0.125,0.15384615384615385
NBKaraca,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.125,0.125,0.125
NBKaraca,TFIDF_Word_3gram,RandomForest,0.2625,0.0,0.0,0.0
NBKaraca,TFIDF_Word_3gram,SVM,0.3125,0.125,0.125,0.125
NBKaraca,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.0,0.0,0.0
NIlicak,BERT,DecisionTree,0.25416666666666665,0.2222222222222222,0.25,0.23529411764705882
NIlicak,BERT,MLP,0.6041666666666666,0.45454545454545453,0.625,0.5263157894736842
NIlicak,BERT,RandomForest,0.5083333333333333,0.36363636363636365,0.5,0.42105263157894735
NIlicak,BERT,SVM,0.4125,0.3333333333333333,0.375,0.35294117647058826
NIlicak,BERT,XGBoost,0.4791666666666667,0.6,0.75,0.6666666666666666
NIlicak,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.2222222222222222,0.25,0.23529411764705882
NIlicak,TFIDF_Char_2gram,MLP,0.9083333333333333,1.0,0.625,0.7692307692307693
NIlicak,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.0,0.0,0.0
NIlicak,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.6666666666666666,0.25,0.36363636363636365
NIlicak,TFIDF_Char_2gram,SVM,0.9,1.0,0.75,0.8571428571428571
NIlicak,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.75,0.375,0.5
NIlicak,TFIDF_Char_3gram,DecisionTree,0.5,0.14285714285714285,0.125,0.13333333333333333
NIlicak,TFIDF_Char_3gram,MLP,0.9083333333333333,1.0,0.625,0.7692307692307693
NIlicak,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.0,0.0,0.0
NIlicak,TFIDF_Char_3gram,RandomForest,0.8958333333333334,0.8888888888888888,1.0,0.9411764705882353
NIlicak,TFIDF_Char_3gram,SVM,0.8958333333333334,1.0,0.875,0.9333333333333333
NIlicak,TFIDF_Char_3gram,XGBoost,0.825,1.0,0.375,0.5454545454545454
NIlicak,TFIDF_Word_2gram,DecisionTree,0.2125,0.0,0.0,0.0
NIlicak,TFIDF_Word_2gram,MLP,0.5708333333333333,0.6,0.375,0.46153846153846156
NIlicak,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.0,0.0,0.0
NIlicak,TFIDF_Word_2gram,RandomForest,0.45,0.0,0.0,0.0
NIlicak,TFIDF_Word_2gram,SVM,0.5333333333333333,0.6666666666666666,0.25,0.36363636363636365
NIlicak,TFIDF_Word_2gram,XGBoost,0.425,0.3333333333333333,0.25,0.2857142857142857
NIlicak,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.0,0.0,0.0
NIlicak,TFIDF_Word_3gram,MLP,0.275,0.0,0.0,0.0
NIlicak,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.0,0.0,0.0
NIlicak,TFIDF_Word_3gram,RandomForest,0.2625,0.0,0.0,0.0
NIlicak,TFIDF_Word_3gram,SVM,0.3125,0.0,0.0,0.0
NIlicak,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.2,0.125,0.15384615384615385
PMagden,BERT,DecisionTree,0.25416666666666665,1.0,0.375,0.5454545454545454
PMagden,BERT,MLP,0.6041666666666666,0.8571428571428571,0.75,0.8
PMagden,BERT,RandomForest,0.5083333333333333,0.8571428571428571,0.75,0.8
PMagden,BERT,SVM,0.4125,1.0,0.75,0.8571428571428571
PMagden,BERT,XGBoost,0.4791666666666667,0.8333333333333334,0.625,0.7142857142857143
PMagden,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.875,0.875,0.875
PMagden,TFIDF_Char_2gram,MLP,0.9083333333333333,1.0,0.875,0.9333333333333333
PMagden,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,1.0,0.75,0.8571428571428571
PMagden,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.875,0.875,0.875
PMagden,TFIDF_Char_2gram,SVM,0.9,1.0,0.75,0.8571428571428571
PMagden,TFIDF_Char_2gram,XGBoost,0.8708333333333333,1.0,1.0,1.0
PMagden,TFIDF_Char_3gram,DecisionTree,0.5,0.6666666666666666,0.25,0.36363636363636365
PMagden,TFIDF_Char_3gram,MLP,0.9083333333333333,0.875,0.875,0.875
PMagden,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.875,0.875,0.875
PMagden,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.875,0.9333333333333333
PMagden,TFIDF_Char_3gram,SVM,0.8958333333333334,1.0,0.875,0.9333333333333333
PMagden,TFIDF_Char_3gram,XGBoost,0.825,0.8,1.0,0.8888888888888888
PMagden,TFIDF_Word_2gram,DecisionTree,0.2125,0.2857142857142857,0.25,0.26666666666666666
PMagden,TFIDF_Word_2gram,MLP,0.5708333333333333,0.7777777777777778,0.875,0.8235294117647058
PMagden,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.7777777777777778,0.875,0.8235294117647058
PMagden,TFIDF_Word_2gram,RandomForest,0.45,0.75,0.75,0.75
PMagden,TFIDF_Word_2gram,SVM,0.5333333333333333,0.7,0.875,0.7777777777777778
PMagden,TFIDF_Word_2gram,XGBoost,0.425,0.7777777777777778,0.875,0.8235294117647058
PMagden,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.2857142857142857,0.25,0.26666666666666666
PMagden,TFIDF_Word_3gram,MLP,0.275,0.375,0.375,0.375
PMagden,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.45454545454545453,0.625,0.5263157894736842
PMagden,TFIDF_Word_3gram,RandomForest,0.2625,0.375,0.375,0.375
PMagden,TFIDF_Word_3gram,SVM,0.3125,0.5555555555555556,0.625,0.5882352941176471
PMagden,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.4,0.25,0.3076923076923077
RMengi,BERT,DecisionTree,0.25416666666666665,0.1111111111111111,0.125,0.11764705882352941
RMengi,BERT,MLP,0.6041666666666666,0.8333333333333334,0.625,0.7142857142857143
RMengi,BERT,RandomForest,0.5083333333333333,0.8333333333333334,0.625,0.7142857142857143
RMengi,BERT,SVM,0.4125,0.2,0.125,0.15384615384615385
RMengi,BERT,XGBoost,0.4791666666666667,0.6666666666666666,0.5,0.5714285714285714
RMengi,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.4,0.25,0.3076923076923077
RMengi,TFIDF_Char_2gram,MLP,0.9083333333333333,0.8,1.0,0.8888888888888888
RMengi,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.3333333333333333,1.0,0.5
RMengi,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.7777777777777778,0.875,0.8235294117647058
RMengi,TFIDF_Char_2gram,SVM,0.9,0.8888888888888888,1.0,0.9411764705882353
RMengi,TFIDF_Char_2gram,XGBoost,0.8708333333333333,1.0,0.75,0.8571428571428571
RMengi,TFIDF_Char_3gram,DecisionTree,0.5,0.875,0.875,0.875
RMengi,TFIDF_Char_3gram,MLP,0.9083333333333333,1.0,1.0,1.0
RMengi,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.34782608695652173,1.0,0.5161290322580645
RMengi,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.875,0.9333333333333333
RMengi,TFIDF_Char_3gram,SVM,0.8958333333333334,1.0,1.0,1.0
RMengi,TFIDF_Char_3gram,XGBoost,0.825,1.0,0.875,0.9333333333333333
RMengi,TFIDF_Word_2gram,DecisionTree,0.2125,0.2,0.125,0.15384615384615385
RMengi,TFIDF_Word_2gram,MLP,0.5708333333333333,0.7142857142857143,0.625,0.6666666666666666
RMengi,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.6,0.75,0.6666666666666666
RMengi,TFIDF_Word_2gram,RandomForest,0.45,0.6666666666666666,0.25,0.36363636363636365
RMengi,TFIDF_Word_2gram,SVM,0.5333333333333333,0.6666666666666666,0.5,0.5714285714285714
RMengi,TFIDF_Word_2gram,XGBoost,0.425,1.0,0.125,0.2222222222222222
RMengi,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.3333333333333333,0.125,0.18181818181818182
RMengi,TFIDF_Word_3gram,MLP,0.275,0.5,0.25,0.3333333333333333
RMengi,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.25,0.25,0.25
RMengi,TFIDF_Word_3gram,RandomForest,0.2625,0.6666666666666666,0.25,0.36363636363636365
RMengi,TFIDF_Word_3gram,SVM,0.3125,0.2857142857142857,0.25,0.26666666666666666
RMengi,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.4,0.25,0.3076923076923077
SOzisik,BERT,DecisionTree,0.25416666666666665,0.2,0.125,0.15384615384615385
SOzisik,BERT,MLP,0.6041666666666666,0.8,1.0,0.8888888888888888
SOzisik,BERT,RandomForest,0.5083333333333333,0.36363636363636365,0.5,0.42105263157894735
SOzisik,BERT,SVM,0.4125,0.5833333333333334,0.875,0.7
SOzisik,BERT,XGBoost,0.4791666666666667,0.8,1.0,0.8888888888888888
SOzisik,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,1.0,0.625,0.7692307692307693
SOzisik,TFIDF_Char_2gram,MLP,0.9083333333333333,0.8888888888888888,1.0,0.9411764705882353
SOzisik,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.7272727272727273,1.0,0.8421052631578947
SOzisik,TFIDF_Char_2gram,RandomForest,0.8666666666666667,1.0,1.0,1.0
SOzisik,TFIDF_Char_2gram,SVM,0.9,0.8888888888888888,1.0,0.9411764705882353
SOzisik,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.8888888888888888,1.0,0.9411764705882353
SOzisik,TFIDF_Char_3gram,DecisionTree,0.5,0.7777777777777778,0.875,0.8235294117647058
SOzisik,TFIDF_Char_3gram,MLP,0.9083333333333333,0.8,1.0,0.8888888888888888
SOzisik,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.5333333333333333,1.0,0.6956521739130435
SOzisik,TFIDF_Char_3gram,RandomForest,0.8958333333333334,0.8,1.0,0.8888888888888888
SOzisik,TFIDF_Char_3gram,SVM,0.8958333333333334,1.0,1.0,1.0
SOzisik,TFIDF_Char_3gram,XGBoost,0.825,0.8888888888888888,1.0,0.9411764705882353
SOzisik,TFIDF_Word_2gram,DecisionTree,0.2125,0.5,0.25,0.3333333333333333
SOzisik,TFIDF_Word_2gram,MLP,0.5708333333333333,0.4444444444444444,0.5,0.47058823529411764
SOzisik,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.75,0.75,0.75
SOzisik,TFIDF_Word_2gram,RandomForest,0.45,0.3333333333333333,0.25,0.2857142857142857
SOzisik,TFIDF_Word_2gram,SVM,0.5333333333333333,0.6,0.75,0.6666666666666666
SOzisik,TFIDF_Word_2gram,XGBoost,0.425,0.6666666666666666,0.25,0.36363636363636365
SOzisik,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.25,0.125,0.16666666666666666
SOzisik,TFIDF_Word_3gram,MLP,0.275,1.0,0.125,0.2222222222222222
SOzisik,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.6666666666666666,0.25,0.36363636363636365
SOzisik,TFIDF_Word_3gram,RandomForest,0.2625,0.25,0.125,0.16666666666666666
SOzisik,TFIDF_Word_3gram,SVM,0.3125,0.23076923076923078,0.375,0.2857142857142857
SOzisik,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.25,0.125,0.16666666666666666
TAkyol,BERT,DecisionTree,0.25416666666666665,0.0,0.0,0.0
TAkyol,BERT,MLP,0.6041666666666666,0.6666666666666666,0.5,0.5714285714285714
TAkyol,BERT,RandomForest,0.5083333333333333,0.4,0.25,0.3076923076923077
TAkyol,BERT,SVM,0.4125,0.14285714285714285,0.125,0.13333333333333333
TAkyol,BERT,XGBoost,0.4791666666666667,0.2857142857142857,0.25,0.26666666666666666
TAkyol,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.5384615384615384,0.875,0.6666666666666666
TAkyol,TFIDF_Char_2gram,MLP,0.9083333333333333,1.0,1.0,1.0
TAkyol,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,1.0,0.5,0.6666666666666666
TAkyol,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.8,1.0,0.8888888888888888
TAkyol,TFIDF_Char_2gram,SVM,0.9,1.0,1.0,1.0
TAkyol,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.8,1.0,0.8888888888888888
TAkyol,TFIDF_Char_3gram,DecisionTree,0.5,0.25,0.25,0.25
TAkyol,TFIDF_Char_3gram,MLP,0.9083333333333333,0.8,1.0,0.8888888888888888
TAkyol,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,1.0,0.125,0.2222222222222222
TAkyol,TFIDF_Char_3gram,RandomForest,0.8958333333333334,0.8333333333333334,0.625,0.7142857142857143
TAkyol,TFIDF_Char_3gram,SVM,0.8958333333333334,0.875,0.875,0.875
TAkyol,TFIDF_Char_3gram,XGBoost,0.825,0.75,0.75,0.75
TAkyol,TFIDF_Word_2gram,DecisionTree,0.2125,0.11764705882352941,0.25,0.16
TAkyol,TFIDF_Word_2gram,MLP,0.5708333333333333,0.5555555555555556,0.625,0.5882352941176471
TAkyol,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.6,0.375,0.46153846153846156
TAkyol,TFIDF_Word_2gram,RandomForest,0.45,0.5,0.125,0.2
TAkyol,TFIDF_Word_2gram,SVM,0.5333333333333333,0.25,0.125,0.16666666666666666
TAkyol,TFIDF_Word_2gram,XGBoost,0.425,0.25,0.25,0.25
TAkyol,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.125,0.125,0.125
TAkyol,TFIDF_Word_3gram,MLP,0.275,0.2857142857142857,0.25,0.26666666666666666
TAkyol,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.2857142857142857,0.25,0.26666666666666666
TAkyol,TFIDF_Word_3gram,RandomForest,0.2625,0.4,0.25,0.3076923076923077
TAkyol,TFIDF_Word_3gram,SVM,0.3125,0.3333333333333333,0.25,0.2857142857142857
TAkyol,TFIDF_Word_3gram,XGBoost,0.19166666666666668,0.0,0.0,0.0
YCongar,BERT,DecisionTree,0.25416666666666665,0.2,0.25,0.2222222222222222
YCongar,BERT,MLP,0.6041666666666666,0.5,0.5,0.5
YCongar,BERT,RandomForest,0.5083333333333333,0.6,0.375,0.46153846153846156
YCongar,BERT,SVM,0.4125,0.3333333333333333,0.125,0.18181818181818182
YCongar,BERT,XGBoost,0.4791666666666667,0.2727272727272727,0.375,0.3157894736842105
YCongar,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.6666666666666666,0.75,0.7058823529411765
YCongar,TFIDF_Char_2gram,MLP,0.9083333333333333,1.0,0.75,0.8571428571428571
YCongar,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.8333333333333334,0.625,0.7142857142857143
YCongar,TFIDF_Char_2gram,RandomForest,0.8666666666666667,0.875,0.875,0.875
YCongar,TFIDF_Char_2gram,SVM,0.9,0.8571428571428571,0.75,0.8
YCongar,TFIDF_Char_2gram,XGBoost,0.8708333333333333,0.875,0.875,0.875
YCongar,TFIDF_Char_3gram,DecisionTree,0.5,0.25,0.25,0.25
YCongar,TFIDF_Char_3gram,MLP,0.9083333333333333,1.0,0.625,0.7692307692307693
YCongar,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,0.3333333333333333,0.75,0.46153846153846156
YCongar,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.75,0.8571428571428571
YCongar,TFIDF_Char_3gram,SVM,0.8958333333333334,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Char_3gram,XGBoost,0.825,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Word_2gram,DecisionTree,0.2125,0.3333333333333333,0.25,0.2857142857142857
YCongar,TFIDF_Word_2gram,MLP,0.5708333333333333,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,0.7142857142857143,0.625,0.6666666666666666
YCongar,TFIDF_Word_2gram,RandomForest,0.45,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Word_2gram,SVM,0.5333333333333333,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Word_2gram,XGBoost,0.425,0.75,0.375,0.5
YCongar,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.5,0.375,0.42857142857142855
YCongar,TFIDF_Word_3gram,MLP,0.275,0.8,0.5,0.6153846153846154
YCongar,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.4,0.5,0.4444444444444444
YCongar,TFIDF_Word_3gram,RandomForest,0.2625,1.0,0.5,0.6666666666666666
YCongar,TFIDF_Word_3gram,SVM,0.3125,0.8,0.5,0.6153846153846154
YCongar,TFIDF_Word_3gram,XGBoost,0.19166666666666668,1.0,0.25,0.4
YOzdil,BERT,DecisionTree,0.25416666666666665,0.4,0.5,0.4444444444444444
YOzdil,BERT,MLP,0.6041666666666666,1.0,0.75,0.8571428571428571
YOzdil,BERT,RandomForest,0.5083333333333333,1.0,0.5,0.6666666666666666
YOzdil,BERT,SVM,0.4125,1.0,0.5,0.6666666666666666
YOzdil,BERT,XGBoost,0.4791666666666667,0.6666666666666666,0.75,0.7058823529411765
YOzdil,TFIDF_Char_2gram,DecisionTree,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666
YOzdil,TFIDF_Char_2gram,MLP,0.9083333333333333,1.0,1.0,1.0
YOzdil,TFIDF_Char_2gram,NaiveBayes,0.6708333333333333,0.0,0.0,0.0
YOzdil,TFIDF_Char_2gram,RandomForest,0.8666666666666667,1.0,0.875,0.9333333333333333
YOzdil,TFIDF_Char_2gram,SVM,0.9,1.0,1.0,1.0
YOzdil,TFIDF_Char_2gram,XGBoost,0.8708333333333333,1.0,1.0,1.0
YOzdil,TFIDF_Char_3gram,DecisionTree,0.5,0.8,0.5,0.6153846153846154
YOzdil,TFIDF_Char_3gram,MLP,0.9083333333333333,1.0,1.0,1.0
YOzdil,TFIDF_Char_3gram,NaiveBayes,0.6291666666666667,1.0,0.375,0.5454545454545454
YOzdil,TFIDF_Char_3gram,RandomForest,0.8958333333333334,1.0,0.875,0.9333333333333333
YOzdil,TFIDF_Char_3gram,SVM,0.8958333333333334,0.8,1.0,0.8888888888888888
YOzdil,TFIDF_Char_3gram,XGBoost,0.825,0.7777777777777778,0.875,0.8235294117647058
YOzdil,TFIDF_Word_2gram,DecisionTree,0.2125,0.36363636363636365,0.5,0.42105263157894735
YOzdil,TFIDF_Word_2gram,MLP,0.5708333333333333,0.3333333333333333,0.5,0.4
YOzdil,TFIDF_Word_2gram,NaiveBayes,0.5708333333333333,1.0,0.375,0.5454545454545454
YOzdil,TFIDF_Word_2gram,RandomForest,0.45,0.2222222222222222,1.0,0.36363636363636365
YOzdil,TFIDF_Word_2gram,SVM,0.5333333333333333,0.625,0.625,0.625
YOzdil,TFIDF_Word_2gram,XGBoost,0.425,0.36363636363636365,1.0,0.5333333333333333
YOzdil,TFIDF_Word_3gram,DecisionTree,0.16666666666666666,0.06349206349206349,0.5,0.11267605633802817
YOzdil,TFIDF_Word_3gram,MLP,0.275,0.06557377049180328,0.5,0.11594202898550725
YOzdil,TFIDF_Word_3gram,NaiveBayes,0.30833333333333335,0.6666666666666666,0.25,0.36363636363636365
YOzdil,TFIDF_Word_3gram,RandomForest,0.2625,0.09411764705882353,1.0,0.17204301075268819
YOzdil,TFIDF_Word_3gram,SVM,0.3125,0.375,0.375,0.375
